110.31632507080212,-23.633261885493994,29.0,-89.0
110.2690537055023,-23.491174733266234,28.799999999999997,-88.0
110.31632507080212,-23.633261885493994,29.0,-87.0
110.41086780116893,-23.91743618901819,29.400000000000006,-92.0
111.35629510367289,-26.75917922053486,33.400000000000006,-96.0
112.3056638983544,-29.612769496627152,38.400000000000006,-86.0
105.08261544629931,-34.34355143457651,38.400000000000006,-84.0
60.47176399943419,-58.90356697887182,45.8,-80.0
32.25201226142235,-50.76132738403976,46.2,-74.0
22.363005299353972,-39.545503879897296,52.400000000000006,-64.0
11.441033648559824,-70.17802051268518,64.0,-66.0
12.382751781027764,-104.74122241511941,72.8,-74.0
-6.876446773065254,-94.44632073957473,77.2,-68.0
-17.704952236497775,-64.53960181120783,78.0,-68.0
6.633424578234553,-37.216020378284156,79.2,-82.0
38.695628690999,-38.39899985585362,83.4,-72.0
81.55139022530057,-29.717847843654454,82.6,-80.0
133.77770999609493,-14.828144283033907,82.8,-92.0
176.585890624905,-8.647469624876976,82.2,-82.0
195.71808363916352,-37.06707996688783,84.0,-75.0
188.92258431925438,-66.87973672617227,90.4,-79.0
162.94876055489294,-99.86409777682275,100.6,-96.0
122.56116702547297,-126.54392927419394,104.6,-80.0
75.36104233353399,-145.96828114893287,104.4,-92.0
30.493831970263273,-161.82799939718097,104.6,-83.0
-17.725142369279638,-164.96745685767382,103.0,-74.0
-58.384075943613425,-151.16505146957934,101.80000000000001,-62.0
-72.89307593135163,-126.05974824726582,103.19999999999999,-64.0
-82.36917177122086,-92.2836128687486,103.6,-76.0
-80.52878186292946,-58.148928000591695,103.4,-72.0
-48.18395926291123,-33.73823809623718,103.80000000000001,-83.0
-0.653621006058529,-10.022612310014665,104.6,-81.0
46.03315555793233,13.583924473263323,104.19999999999999,-79.0
92.95120854745619,25.918263484723866,105.4,-74.0
144.98337644571438,33.45765603147447,105.0,-80.0
193.4768405999057,35.76963564567268,105.80000000000001,-79.0
231.99286057404242,25.76671942230314,106.19999999999999,-73.0
257.92660156986676,-1.9419939732179046,108.0,-91.0
275.3254205987323,-33.08199060987681,107.6,-78.0
271.1075278101489,-60.06459145992994,105.6,-86.0
245.6501468718052,-94.60037571098655,105.19999999999999,-88.0
210.55426646443084,-126.60870878584683,105.4,-86.0
173.40922747412696,-155.10312963370234,105.19999999999999,-90.0
129.74277202272788,-179.86190633755177,104.4,-84.0
80.58372964756563,-198.68842555675656,103.6,-93.0
31.34350609756075,-204.0487360469997,103.4,-78.0
-15.288113037357107,-209.31663783360273,103.19999999999999,-71.0
-61.493152108974755,-207.93255639448762,103.6,-68.0
-96.09090593690053,-188.54989717435092,102.80000000000001,-63.0
-127.6108392351307,-167.84061091113836,102.6,-68.0
-141.79573744675145,-138.4190410412848,102.6,-68.0
-147.1264175530523,-106.52542710769922,103.19999999999999,-72.0
-148.0834922210779,-74.55762560851872,102.6,-80.0
-127.79446076485328,-40.348816708661616,103.19999999999999,-76.0
-91.29992385720834,-9.902322719804943,103.6,-84.0
-46.89037398691289,15.260471547953784,104.19999999999999,-80.0
-2.3477164830546826,34.73398710321635,104.19999999999999,-75.0
46.619614138966426,54.12814445886761,104.19999999999999,-83.0
97.58813011832535,70.15113229118288,104.4,-87.0
144.12716799485497,78.33558544237167,104.80000000000001,-81.0
194.80720681813546,82.0063147302717,104.80000000000001,-79.0
244.7857040935196,79.85472085513175,105.0,-84.0
280.69313791790046,67.11661963071674,105.80000000000001,-81.0
313.9839836610481,43.736559049226344,106.19999999999999,-80.0
337.49093430070207,15.391670535318553,106.80000000000001,-81.0
349.4448069666978,-12.601829743012786,107.0,-91.0
356.6895235006232,-47.59349136892706,107.19999999999999,-84.0
352.6603713086806,-85.71799998730421,107.6,-91.0
336.2423484448809,-120.98118154518306,108.0,-92.0
326.1738827715162,-130.3807371361181,107.80000000000001,-93.0
323.98290133522823,-131.72783340420574,107.6,-100.0
324.63706732937135,-131.049904785119,108.0,-88.0
293.08827129518613,-152.56753953546286,108.19999999999999,-92.0
247.93642802536488,-178.15050478372723,108.80000000000001,-91.0
215.08290785411373,-198.39185450877994,108.80000000000001,-95.0
200.23266749293543,-185.48698033299297,108.80000000000001,-87.0
237.74804352712817,-160.74884090572596,109.0,-93.0
276.5245556717273,-129.22556860744953,109.0,-92.0
310.55261811753735,-94.00810852274299,109.19999999999999,-92.0
326.363478646148,-62.20826991647482,109.0,-84.0
321.44768846197985,-28.927335708402097,109.0,-77.0
316.11410451633856,5.608957448042929,109.19999999999999,-82.0
295.49539626343176,30.561795474030077,109.19999999999999,-82.0
271.01133750239387,56.55662976857275,109.19999999999999,-92.0
227.4116418424528,52.75519337039441,109.4,-84.0
179.2494559607003,54.735336273908615,109.19999999999999,-90.0
134.43601242802106,46.65124534908682,109.4,-80.0
80.58318881806917,34.0083974217996,109.6,-85.0
26.91542027145624,20.80965526867658,109.6,-75.0
-8.919550917111337,-1.0410968512296677,109.4,-77.0
-51.51335473335348,-31.662921518087387,109.6,-80.0
-95.78167329146527,-57.25184078514576,109.6,-80.0
-117.13813319383189,-88.25175754074007,109.4,-81.0
-116.32275839406066,-119.79319818876684,109.4,-73.0
-102.2797966033686,-151.4320400422439,109.19999999999999,-62.0
-80.50145644601434,-179.87936433963478,109.19999999999999,-62.0
-48.65360430837609,-196.28410025686026,109.0,-66.0
-2.823502965737134,-201.83011597860605,108.80000000000001,-75.0
46.69664702191949,-194.6674721185118,108.80000000000001,-85.0
93.61765622720122,-174.40277146082371,108.80000000000001,-78.0
139.00157383596525,-154.8066846691072,109.0,-88.0
188.62541684298776,-132.08979620132595,109.0,-88.0
218.55159652233124,-100.40765044651926,109.0,-86.0
238.60277315229177,-68.1310540502891,109.0,-81.0
240.5788607292343,-39.698121837340295,109.19999999999999,-86.0
217.91168251400813,-13.87492256052792,109.19999999999999,-88.0
179.39984465413727,1.403141246177256,109.0,-82.0
136.78139678994194,2.5846984405070543,109.19999999999999,-80.0
84.46925414493307,-4.1139496099203825,109.4,-84.0
37.085333665367216,-22.981496256776154,109.4,-84.0
-7.08791774394922,-46.21190168056637,109.4,-72.0
-34.543299802811816,-74.7434059670195,109.4,-81.0
-46.58918306929991,-109.93199621792883,108.6,-73.0
-32.77818736433983,-140.87190658319741,108.4,-75.0
-2.2815746141131967,-155.8585424553603,107.80000000000001,-74.0
44.62992050894536,-146.14440767653286,107.4,-86.0
94.62374755786732,-127.18496167380363,107.4,-85.0
136.74887970415875,-103.08360962104052,107.4,-81.0
170.39829278853722,-74.66053895186633,107.19999999999999,-81.0
167.66107210633345,-58.50093870796263,107.19999999999999,-78.0
148.45319501752965,-88.02434959635139,108.0,-79.0
113.27175908535719,-106.55435682367533,107.80000000000001,-74.0
62.43886088836007,-125.63542067725211,107.6,-81.0
47.52785137016326,-131.0561917796731,107.19999999999999,-78.0
81.7799445411656,-109.732316612266,107.4,-79.0
131.17554109357297,-78.39882214833051,107.19999999999999,-78.0
131.86909640650265,-77.83930231444538,105.80000000000001,-92.0
129.85194078693166,-74.42038259655237,101.6,-85.0
129.04832631512545,-72.00490144081414,98.19999999999999,-86.0
130.76657300326042,-69.23700674343854,96.4,-89.0
134.20676324656233,-66.35652022249997,94.19999999999999,-86.0
133.54496041801758,-64.367301678285,91.4,-102.0
125.92447142628953,-62.615308690816164,84.0,-97.0
-11.504428144311532,-270.93768177647144,11.799999999999997,-95.0
-0.4234355860389769,-298.9599555945024,51.0,-97.0
8.333400659961626,-322.63995629455894,90.6,-86.0
51.608630112838,-294.0563973225653,109.0,-89.0
82.69936085259542,-263.2251484747976,108.6,-86.0
82.85252595948987,-237.24119294900447,107.19999999999999,-80.0
42.78191627119668,-238.43320437707007,104.6,-82.0
-7.667776261921972,-240.15815544780344,104.19999999999999,-73.0
-55.08694936404936,-240.41420693695545,104.19999999999999,-72.0
-100.4475785503164,-230.98997897747904,104.6,-67.0
-130.99077111133374,-213.21740743983537,104.6,-64.0
-163.3021974954754,-190.12794126570225,104.0,-60.0
-181.1674556680955,-162.8642802219838,104.19999999999999,-63.0
-191.01730454456992,-130.60651507414877,104.4,-67.0
-193.27021352387965,-97.38648890983313,105.6,-76.0
-217.3040069665294,-83.31292030587792,103.19999999999999,-79.0
-232.21025544474833,-109.90449042804539,108.0,-71.0
-229.34281526878476,-142.32823344133794,109.0,-67.0
-216.69914839416742,-172.40747666358948,108.19999999999999,-62.0
-200.46634054835886,-205.3430658755824,108.6,-60.0
-178.31407385366037,-232.27212749421597,108.80000000000001,-61.0
-151.26621177303605,-250.1160794366151,108.4,-64.0
-108.9325818293728,-263.66439224779606,109.0,-73.0
-61.660345531767234,-270.90099709667265,108.6,-81.0
-23.561503261793405,-279.64999405201524,109.19999999999999,-73.0
-2.6172102687414736,-300.29889026097953,108.80000000000001,-80.0
35.42557560978457,-316.8114231452346,108.4,-91.0
75.81758217746392,-303.3614070666954,107.4,-91.0
125.95536067988724,-282.18459984567016,107.6,-87.0
174.92655937676318,-260.14590715803206,107.19999999999999,-85.0
210.1574673349969,-233.82761432416737,106.4,-95.0
250.69899691292085,-215.53933996334672,107.19999999999999,-94.0
270.8130854393821,-236.33203861117363,108.6,-90.0
255.31213008519262,-263.7791656656191,104.4,-94.0
226.86624291189946,-291.9822847470641,101.6,-99.0
180.22696287091821,-318.38747264817357,103.6,-91.0
128.60746582504362,-337.75651345122606,105.4,-90.0
82.89897992485203,-353.73813201114535,105.4,-88.0
30.850926561513916,-363.88520874548703,103.19999999999999,-85.0
-20.959042485104874,-364.16872825007886,100.4,-76.0
-65.3869858996477,-357.55177762452513,101.80000000000001,-78.0
-93.64477852080017,-338.71759435441345,102.4,-79.0
-118.91876150597818,-315.62932413537055,102.80000000000001,-75.0
-152.7676325745415,-295.85312075261027,102.80000000000001,-65.0
-188.05820718151517,-274.3862163089216,103.0,-64.0
-225.54458918701857,-259.5406584944576,102.80000000000001,-61.0
-261.48947078199126,-241.3940737042576,103.0,-64.0
-300.55514765297994,-224.4428227096796,103.4,-66.0
-327.5039213071577,-206.8936045151204,105.19999999999999,-72.0
-344.52899166662246,-179.50768431741744,105.6,-72.0
-330.3460557886865,-148.09418691135943,105.19999999999999,-76.0
-312.6194468140602,-129.98105482477695,108.4,-81.0
-345.0905885018874,-124.92041870485991,106.0,-83.0
-385.998875630321,-147.38946582283825,107.4,-75.0
-409.0669057494961,-175.89233669172972,110.19999999999999,-72.0
-405.92116908263415,-209.1568896630779,111.4,-67.0
-388.56962546985596,-237.52584732044488,111.4,-67.0
-354.8642148631625,-259.521975887008,111.19999999999999,-73.0
-322.73935108538717,-284.69977332279086,112.4,-79.0
-293.50590263097547,-306.47279144544154,112.0,-76.0
-263.7608934547752,-332.42811285704374,112.19999999999999,-68.0
-233.6922970225569,-356.71046207193285,111.4,-73.0
-200.17162964935414,-380.79113555233926,111.80000000000001,-67.0
-169.34891881071962,-399.4040590170771,112.0,-86.0
-129.3010254316032,-416.6577859595418,112.4,-80.0
-87.94831740111113,-432.54337516985834,112.6,-86.0
-47.15015536453575,-444.1156947398558,113.0,-79.0
-0.9390221165958792,-442.8674068097025,113.19999999999999,-78.0
43.69775161193684,-431.59615182410926,113.80000000000001,-90.0
94.15919482475147,-416.67727774195373,114.19999999999999,-89.0
141.96455316222273,-401.70772464666516,114.4,-89.0
193.77749211410992,-385.5621839389205,114.80000000000001,-90.0
245.54298405721784,-369.27395557705313,115.0,-92.0
292.28068512678146,-348.4509850619361,115.19999999999999,-88.0
328.07588890590705,-321.18196383304894,115.4,-93.0
415.2695046472363,-268.5914387861267,116.0,-85.0
457.6754551229533,-245.3282388113439,116.19999999999999,-86.0
492.7717917826958,-215.9621373284608,116.4,-98.0
525.3322114648763,-218.6328504839912,116.80000000000001,-101.0
541.0182932612952,-239.3328060619533,117.19999999999999,-95.0
509.5120248787571,-263.62506903521717,117.0,-95.0
476.649373505963,-294.417456173338,116.6,-90.0
442.714253465645,-327.2757808705792,116.4,-95.0
402.9112838061992,-358.3645517760888,116.4,-92.0
362.7854126750026,-383.1955318134278,116.19999999999999,-89.0
314.60501590324566,-404.97252854984254,116.6,-98.0
264.4658996358048,-426.1512455623597,116.4,-93.0
213.62894158577546,-447.8771208235994,116.6,-98.0
167.07955036358908,-466.6242919182405,116.80000000000001,-90.0
115.50250205839984,-480.8367290375754,117.0,-87.0
61.31709779170342,-492.4972147634253,116.80000000000001,-92.0
7.131622378015891,-504.15704581514,116.6,-92.0
-37.96600321494043,-511.39952941425145,116.6,-80.0
-91.58619577763602,-514.1781441196799,116.19999999999999,-86.0
-137.51239251997322,-508.3482401156798,116.0,-80.0
-180.63896277640015,-495.06437656097114,115.4,-74.0
-220.17945585306734,-481.98121544066817,114.6,-74.0
-264.09767111972906,-468.95971153955907,114.0,-67.0
-304.70485238102265,-452.6668385891244,113.6,-61.0
-336.4557169904001,-428.6152878962457,113.0,-61.0
-362.14984287531115,-404.2586329150945,112.6,-60.0
-391.1494300130289,-377.8974446756765,112.19999999999999,-60.0
-416.79546746774577,-351.0386831499636,111.6,-61.0
-442.2517884024419,-322.10445775371045,111.4,-63.0
-464.21742219803855,-295.7306242827326,111.0,-66.0
-486.5525470385328,-265.5999009050429,110.6,-66.0
-503.5754951289855,-232.92638102918863,110.19999999999999,-68.0
-523.4967112324666,-210.05370133090764,109.19999999999999,-80.0
-564.6366608294193,-223.8919527437538,109.4,-82.0
-606.0621121285949,-244.80779113154858,109.6,-72.0
-631.925346360309,-256.97158034611493,109.19999999999999,-80.0
-608.9185342828277,-260.0261763688177,109.0,-84.0
-512.4618916432373,-272.3352727191523,109.19999999999999,-78.0
-414.23521629953757,-284.6716153603047,109.19999999999999,-80.0
-324.20358215644956,-296.16739147529006,109.6,-68.0
-225.92804842232727,-308.64093855954707,109.80000000000001,-64.0
-127.65167703968473,-321.11193293053657,110.0,-80.0
-29.327201679814607,-333.7224696278572,110.4,-77.0
13.989681192440912,-339.6437393995002,110.6,-81.0
12.917953656055033,-339.0665627345443,110.4,-86.0
11.743767361156642,-338.18137551564723,107.80000000000001,-88.0
10.892948699649423,-335.6236606426537,104.19999999999999,-90.0
10.456069986335933,-331.6656991979107,99.0,-98.0
6.744861249346286,-325.7983803162351,90.0,-107.0
-3613.4693723535165,-2003.2677508005872,147.2,-104.0
-2999.5150253337342,-2029.7460095388815,147.0,-98.0
-2832.0894103171304,-1890.1565882451832,150.6,-105.0
-2815.077238756465,-1851.3041131552309,149.8,-104.0
-2782.173512510024,-1778.176834194921,149.6,-103.0
-2774.2437972426414,-1741.115575645119,150.2,-102.0
-2771.72090931586,-1703.6661935569718,150.0,-103.0
-2769.204550236929,-1668.8477325066924,149.2,-100.0
-2761.2286789375357,-1631.927806140855,150.0,-102.0
-2769.9365165312774,-1597.7452209265903,150.2,-103.0
-2782.423423334956,-1568.0771228251979,150.6,-102.0
-2820.3175104481634,-1554.6122340513393,152.0,-104.0
-2858.032855022,-1544.3347327699885,152.6,-105.0
-2867.4416090927552,-1542.4881986174732,152.2,-101.0
-2957.7938750667963,-1529.973874507472,152.4,-108.0
-3065.8565986137837,-1612.5045256046578,208.6,-94.0
-3065.1213985856157,-1678.3277385039255,242.2,-107.0
-3096.2829818152823,-1701.0476448843256,298.2,-103.0
-3083.696942720562,-1701.8669159756973,300.6,-89.0
-3062.2087415999267,-1705.6568374065682,270.2,-90.0
-3060.8320164603647,-1707.154826682061,242.2,-93.0
-3082.866850940278,-1712.3194622509181,209.0,-107.0
-3238.5048883731943,-1717.7620141943917,152.4,-107.0
-3349.1932712907437,-2004.4762446545064,182.2,-100.0
-3275.689489918528,-1976.8122923504561,227.2,-95.0
-3232.364187843865,-1972.18737597391,272.0,-87.0
-3193.310903545469,-1983.8469293033704,315.0,-89.0
-3162.858043402899,-1974.8888406250626,331.2,-85.0
-3172.1315517672338,-1941.6405849596485,317.6,-90.0
-3198.9746346704196,-1921.7141657313332,295.8,-107.0
-3238.362979178317,-1919.6471377545968,265.8,-92.0
-3251.1023383925203,-1928.9698845976964,240.8,-94.0
-3277.7339741829783,-1952.0938347447664,230.39999999999998,-99.0
-3317.2932433499955,-1968.0680546090007,211.4,-106.0
-3353.9695673647802,-1974.173967528157,198.8,-105.0
-3379.2099420840386,-1940.5168444029987,176.0,-105.0
-3379.1479305583052,-1892.9847075045109,161.0,-105.0
-3163.4126635934226,-1739.956709845923,137.4,-107.0
-3171.4882280034944,-1702.368689489551,130.6,-107.0
-4333.375572936609,-2139.834361073561,173.0,-107.0
-4312.539577329531,-2184.1082073580474,219.2,-104.0
-4293.561469163746,-2222.7782310973853,252.60000000000002,-100.0
-4271.777748666005,-2253.993613028899,262.0,-99.0
-4252.655390127096,-2293.0979145597667,273.4,-102.0
-4259.909453936387,-2332.2319416878745,282.6,-97.0
-4265.117976529757,-2377.536366784014,293.6,-98.0
-4269.719789306633,-2419.3660608157516,303.4,-99.0
-4283.870514210081,-2464.230427073315,315.0,-103.0
-4511.518358329544,-2655.739385488443,374.6,-104.0
-4555.07601928385,-2675.5825459351763,384.4,-102.0
-4604.072257496184,-2692.2860690196976,395.8,-100.0
-4653.39106548531,-2705.362716259435,406.4,-99.0
-4690.601912023267,-2720.4719832902774,416.8,-101.0
-4734.616584392032,-2733.629362570122,425.8,-97.0
-4773.708928034408,-2735.1000199811533,436.8,-97.0
-4818.714151227381,-2734.6521995924413,447.8,-96.0
-4862.138303632382,-2733.6664246618748,457.8,-96.0
-4908.77909256611,-2736.2437189314514,469.0,-95.0
-4955.043372294633,-2737.302323016338,480.4,-96.0
-5001.174246048788,-2738.7627217350528,490.4,-93.0
-5035.633918445092,-2730.3219614438713,501.6,-91.0
-5052.799876215868,-2715.676999798976,512.2,-92.0
-5070.276456723688,-2694.7857700949535,523.6,-91.0
-5086.069923350355,-2673.6651717368513,536.4,-92.0
-5091.8064009407535,-2666.9699952043593,543.2,-91.0
-5093.3573716117535,-2691.4863624554127,540.2,-95.0
-5073.7260302589275,-2652.524375602603,525.6,-94.0
-5043.950072002364,-2609.674180095084,506.4,-102.0
-5006.953203268582,-2585.9622266301885,485.0,-102.0
-4962.50518613006,-2568.811625746079,466.2,-101.0
-4924.447754966794,-2556.26268534828,447.6,-107.0
-4886.878916285001,-2531.6240846496075,429.2,-101.0
-4862.699061309453,-2493.1245876410976,411.2,-96.0
-4838.552564837271,-2446.564743538387,392.8,-99.0
-4809.106507173041,-2400.074952664785,371.8,-102.0
-4776.8172589796595,-2351.5513201477006,350.4,-98.0
-4755.292308676289,-2310.3550476087257,331.8,-99.0
-4729.658456791891,-2260.329829405993,311.6,-100.0
-4702.542677662335,-2209.4709793729708,289.0,-105.0
-4442.930835868698,-2698.136046190746,258.6,-107.0
-4491.184544454794,-2719.7349921595305,271.6,-100.0
-4542.468306627125,-2737.500162668526,282.4,-105.0
-4593.713211149443,-2755.382618609816,291.4,-107.0
-4642.572772576939,-2772.500713828951,302.4,-105.0
-4688.819890236715,-2786.8858294235542,313.0,-98.0
-4738.935938527808,-2800.212775973603,322.6,-102.0
-4784.838757264428,-2807.6746367597952,334.4,-99.0
-4829.757448818069,-2810.143497833982,345.2,-98.0
-4874.389816516312,-2810.8215731633827,356.8,-98.0
-4916.31519026868,-2809.0510217016563,368.4,-95.0
-4946.784449012019,-2804.692223438993,377.6,-93.0
-4944.748691301327,-2789.6019852003083,389.8,-95.0
-4927.563500730088,-2753.8742473265156,394.0,-95.0
-4910.626717873383,-2714.743896337226,392.8,-95.0
-4899.602785930503,-2676.3504845397547,393.0,-94.0
-4889.461999111343,-2637.9471203759313,393.8,-94.0
-4877.465946238255,-2599.835105035454,392.8,-94.0
-4866.7623361398,-2579.055039669387,391.6,-80.0
-4851.23457125877,-2548.9473111629486,392.4,-99.0
-4818.092798887985,-2534.8346858313307,390.4,-100.0
-4768.290292690508,-2533.8395431721583,390.4,-102.0
-4716.718255505431,-2532.8751035341993,390.2,-97.0
-4700.832043088507,-2535.693953037262,391.6,-98.0
-4661.789044015342,-2528.7705884063616,377.6,-95.0
-4632.807459220989,-2533.948048655875,358.0,-95.0
-4607.838738110615,-2542.9394317148253,338.6,-96.0
-4541.918474117992,-2516.2692734925076,303.0,-100.0
2025.1540424050763,339.71236521191895,116.80000000000001,-104.0
2056.4414337771013,406.9012846965343,119.6,-97.0
2125.2766274209134,564.7301011122763,117.80000000000001,-102.0
2159.5817029618192,641.334308706224,118.80000000000001,-108.0
2169.6912022305187,666.4452918572351,117.80000000000001,-104.0
2170.7513758784626,665.9040260147303,115.0,-105.0
1909.5580867007375,1357.3984414832667,194.6,-97.0
-724.2975433573592,-365.4117369884625,-68.6,-83.0
-724.2975433573592,-365.4117369884625,-68.6,-83.0
-749.1159839769825,-386.01125367730856,-61.8,-89.0
-749.1159839769825,-386.01125367730856,-61.8,-89.0
-783.6429456989281,-443.5555509980768,-28.0,-91.0
-783.6429456989281,-443.5555509980768,-28.0,-91.0
-816.8356699128635,-502.47014286834747,2.200000000000003,-102.0
-816.8356699128635,-502.47014286834747,2.200000000000003,-102.0
-840.5063186504412,-515.9411804117262,3.3999999999999986,-98.0
-840.5063186504412,-515.9411804117262,3.3999999999999986,-98.0
-875.4565740127582,-535.1736514596269,4.200000000000003,-91.0
-875.4565740127582,-535.1736514596269,4.200000000000003,-91.0
-915.7738142090384,-543.5540269771591,11.600000000000001,-80.0
-915.7738142090384,-543.5540269771591,11.600000000000001,-80.0
-960.6158874826506,-533.0299078933895,12.799999999999997,-80.0
-960.6158874826506,-533.0299078933895,12.799999999999997,-80.0
-1001.3161312881857,-521.7332716370001,12.799999999999997,-78.0
-1001.3161312881857,-521.7332716370001,12.799999999999997,-78.0
-1018.5727134004701,-493.63595961313695,12.200000000000003,-79.0
-1018.5727134004701,-493.63595961313695,12.200000000000003,-79.0
-1017.190639840439,-463.3928090026602,12.799999999999997,-80.0
-1017.190639840439,-463.3928090026602,12.799999999999997,-80.0
-1018.4911372337956,-430.37244743388146,17.6,-80.0
-1018.4911372337956,-430.37244743388146,17.6,-80.0
